"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018,2018-08-21,"1592","BOS","ORD",-4.00,-15.00,0.00,"",,,,,,
2018,2018-08-22,"1592","BOS","ORD",-2.00,-11.00,0.00,"",,,,,,
2018,2018-08-23,"1592","BOS","ORD",7.00,-20.00,0.00,"",,,,,,
2018,2018-08-24,"1592","BOS","ORD",-3.00,0.00,0.00,"",,,,,,
2018,2018-08-26,"1592","BOS","ORD",-2.00,-5.00,0.00,"",,,,,,
2018,2018-08-27,"1592","BOS","ORD",-6.00,-25.00,0.00,"",,,,,,
2018,2018-08-28,"1592","BOS","ORD",22.00,12.00,0.00,"",,,,,,
2018,2018-08-29,"1592","BOS","ORD",-5.00,-6.00,0.00,"",,,,,,
2018,2018-08-30,"1592","BOS","ORD",-10.00,-24.00,0.00,"",,,,,,
2018,2018-08-31,"1592","BOS","ORD",-5.00,-27.00,0.00,"",,,,,,
2018,2018-08-01,"1628","LAX","BOS",-1.00,-6.00,0.00,"",,,,,,
2018,2018-08-02,"1628","LAX","BOS",3.00,27.00,0.00,"",0.00,0.00,27.00,0.00,0.00,
2018,2018-08-03,"1628","LAX","BOS",-6.00,0.00,0.00,"",,,,,,
2018,2018-08-04,"1628","LAX","BOS",18.00,10.00,0.00,"",,,,,,
2018,2018-08-05,"1628","LAX","BOS",-3.00,-8.00,0.00,"",,,,,,
2018,2018-08-06,"1628","LAX","BOS",-6.00,-21.00,0.00,"",,,,,,
2018,2018-08-07,"1628","LAX","BOS",-6.00,-25.00,0.00,"",,,,,,
2018,2018-08-08,"1628","LAX","BOS",-5.00,27.00,0.00,"",0.00,0.00,27.00,0.00,0.00,
2018,2018-08-09,"1628","LAX","BOS",9.00,11.00,0.00,"",,,,,,
2018,2018-08-10,"1628","LAX","BOS",62.00,102.00,0.00,"",20.00,0.00,40.00,0.00,42.00,
