"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,2016-09-10,"1928","BOS","EWR",3.00,-15.00,0.00,"",,,,,,
2016,2016-09-10,"1930","BOS","SFO",-2.00,-17.00,0.00,"",,,,,,
2016,2016-09-10,"1946","BOS","EWR",-4.00,-12.00,0.00,"",,,,,,
2016,2016-09-10,"2013","SFO","BOS",-6.00,-34.00,0.00,"",,,,,,
2016,2016-09-10,"2044","IAH","BOS",46.00,12.00,0.00,"",,,,,,
2016,2016-09-10,"2045","BOS","IAH",-7.00,-31.00,0.00,"",,,,,,
2016,2016-09-09,"203","BOS","ORD",-8.00,-19.00,0.00,"",,,,,,
2016,2016-09-09,"207","BOS","SFO",-5.00,10.00,0.00,"",,,,,,
2016,2016-09-09,"242","SFO","BOS",-3.00,17.00,0.00,"",0.00,0.00,17.00,0.00,0.00,
2016,2016-09-11,"913","ORD","BOS",-4.00,-25.00,0.00,"",,,,,,
2016,2016-09-11,"992","ORD","BOS",-6.00,-11.00,0.00,"",,,,,,
2016,2016-09-11,"1077","IAH","BOS",-2.00,-30.00,0.00,"",,,,,,
2016,2016-09-11,"1147","EWR","BOS",17.00,5.00,0.00,"",,,,,,
2016,2016-09-11,"1202","BOS","EWR",3.00,-1.00,0.00,"",,,,,,
2016,2016-09-11,"1202","EWR","BOS",-2.00,-13.00,0.00,"",,,,,,
2016,2016-09-11,"1233","BOS","IAH",2.00,-8.00,0.00,"",,,,,,
2016,2016-09-11,"1258","ORD","BOS",-4.00,-19.00,0.00,"",,,,,,
2016,2016-09-11,"1268","BOS","IAH",12.00,-4.00,0.00,"",,,,,,
2016,2016-09-11,"1279","IAH","BOS",-1.00,-21.00,0.00,"",,,,,,
2016,2016-09-11,"1464","EWR","BOS",-5.00,-18.00,0.00,"",,,,,,
2016,2016-09-11,"1469","EWR","BOS",-6.00,-12.00,0.00,"",,,,,,
2016,2016-09-11,"1472","BOS","ORD",-2.00,8.00,0.00,"",,,,,,
2016,2016-09-11,"1493","BOS","EWR",-5.00,3.00,0.00,"",,,,,,
2016,2016-09-11,"1495","ORD","BOS",28.00,18.00,0.00,"",18.00,0.00,0.00,0.00,0.00,
2016,2016-09-11,"1551","BOS","EWR",-2.00,18.00,0.00,"",0.00,0.00,18.00,0.00,0.00,
2016,2016-09-11,"1564","BOS","ORD",-3.00,-12.00,0.00,"",,,,,,
2016,2016-09-11,"1572","BOS","SFO",13.00,36.00,0.00,"",0.00,0.00,36.00,0.00,0.00,
2016,2016-09-11,"1578","IAH","BOS",-1.00,-18.00,0.00,"",,,,,,
2016,2016-09-11,"1649","BOS","SFO",-5.00,-12.00,0.00,"",,,,,,
2016,2016-09-11,"1657","BOS","EWR",0.00,-15.00,0.00,"",,,,,,
2016,2016-09-11,"1666","EWR","BOS",0.00,-12.00,0.00,"",,,,,,
2016,2016-09-11,"1775","EWR","BOS",-3.00,-4.00,0.00,"",,,,,,
2016,2016-09-11,"1878","LAX","BOS",6.00,-5.00,0.00,"",,,,,,
2016,2016-09-09,"676","BOS","IAH",24.00,9.00,0.00,"",,,,,,
2016,2016-09-09,"700","BOS","EWR",-5.00,-22.00,0.00,"",,,,,,
2016,2016-09-09,"714","BOS","ORD",2.00,-23.00,0.00,"",,,,,,
2016,2016-09-09,"717","BOS","LAX",5.00,75.00,0.00,"",0.00,0.00,75.00,0.00,0.00,
2016,2016-09-09,"768","SFO","BOS",-1.00,5.00,0.00,"",,,,,,
2016,2016-09-09,"775","BOS","ORD",3.00,10.00,0.00,"",,,,,,
2016,2016-09-09,"788","SFO","BOS",19.00,28.00,0.00,"",19.00,0.00,9.00,0.00,0.00,
2016,2016-09-09,"789","DEN","BOS",-3.00,-13.00,0.00,"",,,,,,
2016,2016-09-09,"790","ORD","BOS",0.00,-16.00,0.00,"",,,,,,
2016,2016-09-09,"822","IAD","BOS",-4.00,-20.00,0.00,"",,,,,,
2016,2016-09-09,"913","ORD","BOS",0.00,-10.00,0.00,"",,,,,,
2016,2016-09-09,"992","ORD","BOS",10.00,-10.00,0.00,"",,,,,,
2016,2016-09-09,"994","EWR","BOS",-3.00,-16.00,0.00,"",,,,,,
2016,2016-09-09,"1078","BOS","EWR",-8.00,-25.00,0.00,"",,,,,,
2016,2016-09-09,"1147","EWR","BOS",-4.00,-19.00,0.00,"",,,,,,
2016,2016-09-09,"1194","BOS","ORD",-1.00,-11.00,0.00,"",,,,,,
2016,2016-09-09,"1202","BOS","EWR",-1.00,-10.00,0.00,"",,,,,,
2016,2016-09-09,"1202","EWR","BOS",-2.00,-15.00,0.00,"",,,,,,
2016,2016-09-09,"1233","BOS","IAH",-3.00,3.00,0.00,"",,,,,,
2016,2016-09-09,"1258","ORD","BOS",30.00,13.00,0.00,"",,,,,,
2016,2016-09-09,"1268","BOS","IAH",-4.00,-22.00,0.00,"",,,,,,
2016,2016-09-09,"1279","IAH","BOS",-1.00,-10.00,0.00,"",,,,,,
2016,2016-09-09,"1422","EWR","BOS",-1.00,-8.00,0.00,"",,,,,,
2016,2016-09-09,"1464","EWR","BOS",-3.00,-9.00,0.00,"",,,,,,
2016,2016-09-09,"1469","EWR","BOS",8.00,-9.00,0.00,"",,,,,,
2016,2016-09-09,"1472","BOS","ORD",3.00,-14.00,0.00,"",,,,,,
2016,2016-09-09,"1493","BOS","EWR",-7.00,-28.00,0.00,"",,,,,,
2016,2016-09-09,"1495","ORD","BOS",81.00,58.00,0.00,"",58.00,0.00,0.00,0.00,0.00,
