"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017,2017-10-05,"1223","ORD","BOS",52.00,45.00,0.00,"",45.00,0.00,0.00,0.00,0.00,
2017,2017-10-05,"1225","LAX","BOS",31.00,1.00,0.00,"",,,,,,
2017,2017-10-05,"1233","BOS","IAH",2.00,-25.00,0.00,"",,,,,,
2017,2017-10-05,"1251","BOS","ORD",13.00,13.00,0.00,"",,,,,,
2017,2017-10-05,"1253","IAH","BOS",-10.00,-8.00,0.00,"",,,,,,
2017,2017-10-05,"1254","BOS","IAH",1.00,-9.00,0.00,"",,,,,,
2017,2017-10-05,"1258","ORD","BOS",21.00,4.00,0.00,"",,,,,,
2017,2017-10-05,"1413","SFO","BOS",-7.00,-17.00,0.00,"",,,,,,
2017,2017-10-05,"1422","EWR","BOS",-6.00,-18.00,0.00,"",,,,,,
2017,2017-10-05,"1425","BOS","EWR",45.00,38.00,0.00,"",0.00,0.00,38.00,0.00,0.00,
2017,2017-10-05,"1464","EWR","BOS",-8.00,-15.00,0.00,"",,,,,,
2017,2017-10-05,"1469","EWR","BOS",7.00,3.00,0.00,"",,,,,,
2017,2017-10-05,"1551","BOS","EWR",42.00,23.00,0.00,"",0.00,0.00,23.00,0.00,0.00,
2017,2017-10-05,"1564","BOS","ORD",9.00,7.00,0.00,"",,,,,,
2017,2017-10-05,"1577","EWR","BOS",-5.00,-17.00,0.00,"",,,,,,
2017,2017-10-05,"1578","IAH","BOS",-7.00,-20.00,0.00,"",,,,,,
2017,2017-10-05,"1598","BOS","ORD",-1.00,-2.00,0.00,"",,,,,,
2017,2017-10-05,"1629","EWR","BOS",-5.00,1.00,0.00,"",,,,,,
2017,2017-10-05,"1749","BOS","SFO",0.00,-8.00,0.00,"",,,,,,
2017,2017-10-05,"1757","BOS","IAH",0.00,0.00,0.00,"",,,,,,
2017,2017-10-05,"1865","SFO","BOS",11.00,-6.00,0.00,"",,,,,,
2017,2017-10-05,"1888","IAH","BOS",0.00,-21.00,0.00,"",,,,,,
2017,2017-10-05,"1896","BOS","LAX",-5.00,0.00,0.00,"",,,,,,
2017,2017-10-05,"1922","EWR","BOS",24.00,10.00,0.00,"",,,,,,
2017,2017-10-05,"1928","BOS","EWR",-5.00,-4.00,0.00,"",,,,,,
2017,2017-10-05,"1946","BOS","EWR",51.00,52.00,0.00,"",0.00,0.00,52.00,0.00,0.00,
2017,2017-10-05,"2045","BOS","IAH",2.00,-20.00,0.00,"",,,,,,
2017,2017-10-05,"2045","EWR","BOS",-7.00,-25.00,0.00,"",,,,,,
2017,2017-10-05,"2047","BOS","EWR",6.00,12.00,0.00,"",,,,,,
2017,2017-10-05,"2047","IAH","BOS",-7.00,0.00,0.00,"",,,,,,
2017,2017-10-05,"2062","EWR","BOS",13.00,13.00,0.00,"",,,,,,
2017,2017-10-05,"2087","BOS","IAD",-3.00,-10.00,0.00,"",,,,,,
2017,2017-10-05,"2106","BOS","ORD",-4.00,-10.00,0.00,"",,,,,,
2017,2017-10-05,"2386","SFO","BOS",2.00,-8.00,0.00,"",,,,,,
2017,2017-10-05,"2396","SFO","BOS",-3.00,-8.00,0.00,"",,,,,,
2017,2017-10-05,"2400","BOS","SFO",8.00,19.00,0.00,"",8.00,0.00,11.00,0.00,0.00,
2017,2017-10-04,"203","BOS","ORD",-5.00,-17.00,0.00,"",,,,,,
2017,2017-10-04,"207","BOS","SFO",-6.00,-3.00,0.00,"",,,,,,
2017,2017-10-04,"242","SFO","BOS",-5.00,-30.00,0.00,"",,,,,,
2017,2017-10-04,"304","BOS","IAH",-8.00,-34.00,0.00,"",,,,,,
2017,2017-10-04,"339","BOS","DEN",-3.00,-8.00,0.00,"",,,,,,
2017,2017-10-04,"343","BOS","EWR",-8.00,-9.00,0.00,"",,,,,,
2017,2017-10-04,"351","BOS","SFO",256.00,283.00,0.00,"",11.00,0.00,27.00,0.00,245.00,
2017,2017-10-04,"352","IAD","BOS",-11.00,-9.00,0.00,"",,,,,,
2017,2017-10-04,"363","BOS","IAD",-5.00,-3.00,0.00,"",,,,,,
2017,2017-10-04,"386","DEN","BOS",4.00,-22.00,0.00,"",,,,,,
2017,2017-10-04,"389","BOS","IAD",-5.00,-15.00,0.00,"",,,,,,
2017,2017-10-04,"433","BOS","SFO",-2.00,13.00,0.00,"",,,,,,
2017,2017-10-04,"439","BOS","ORD",8.00,-1.00,0.00,"",,,,,,
2017,2017-10-04,"444","SFO","BOS",-9.00,-36.00,0.00,"",,,,,,
2017,2017-10-04,"448","BOS","DEN",-4.00,7.00,0.00,"",,,,,,
2017,2017-10-04,"477","BOS","SFO",9.00,11.00,0.00,"",,,,,,
2017,2017-10-04,"496","ORD","BOS",-6.00,-18.00,0.00,"",,,,,,
2017,2017-10-04,"525","BOS","IAD",-6.00,-15.00,0.00,"",,,,,,
2017,2017-10-04,"532","ORD","BOS",7.00,10.00,0.00,"",,,,,,
2017,2017-10-04,"578","ORD","BOS",-5.00,-7.00,0.00,"",,,,,,
