"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,2016-04-20,"1027","BOS","BWI",-8.00,-22.00,0.00,"",,,,,,
2016,2016-04-21,"1027","BOS","BWI",-3.00,-9.00,0.00,"",,,,,,
2016,2016-04-22,"1027","BOS","BWI",6.00,7.00,0.00,"",,,,,,
2016,2016-04-23,"1027","BOS","BWI",-10.00,-31.00,0.00,"",,,,,,
2016,2016-04-24,"1027","BOS","BWI",1.00,-17.00,0.00,"",,,,,,
2016,2016-04-25,"1027","BOS","BWI",-7.00,-25.00,0.00,"",,,,,,
2016,2016-04-26,"1027","BOS","BWI",59.00,43.00,0.00,"",0.00,0.00,43.00,0.00,0.00,
2016,2016-04-27,"1027","BOS","BWI",-3.00,-18.00,0.00,"",,,,,,
2016,2016-04-28,"1027","BOS","BWI",-12.00,-12.00,0.00,"",,,,,,
2016,2016-04-29,"1027","BOS","BWI",6.00,0.00,0.00,"",,,,,,
2016,2016-04-30,"1027","BOS","BWI",132.00,134.00,0.00,"",0.00,0.00,12.00,0.00,122.00,
2016,2016-04-21,"1028","BWI","BOS",-2.00,-1.00,0.00,"",,,,,,
2016,2016-04-22,"1028","BWI","BOS",-1.00,-6.00,0.00,"",,,,,,
2016,2016-04-23,"1028","BWI","BOS",0.00,-13.00,0.00,"",,,,,,
2016,2016-04-24,"1028","BWI","BOS",0.00,-14.00,0.00,"",,,,,,
2016,2016-04-25,"1028","BWI","BOS",-5.00,-7.00,0.00,"",,,,,,
2016,2016-04-26,"1028","BWI","BOS",43.00,26.00,0.00,"",26.00,0.00,0.00,0.00,0.00,
2016,2016-04-27,"1028","BWI","BOS",-12.00,-23.00,0.00,"",,,,,,
2016,2016-04-28,"1028","BWI","BOS",-5.00,-26.00,0.00,"",,,,,,
2016,2016-04-29,"1028","BWI","BOS",-2.00,-3.00,0.00,"",,,,,,
2016,2016-04-30,"1028","BWI","BOS",-2.00,-9.00,0.00,"",,,,,,
2016,2016-04-01,"103","BOS","MYR",-1.00,-2.00,0.00,"",,,,,,
2016,2016-04-02,"103","BOS","MYR",24.00,35.00,0.00,"",0.00,0.00,35.00,0.00,0.00,
2016,2016-04-03,"103","BOS","MYR",0.00,25.00,0.00,"",0.00,0.00,25.00,0.00,0.00,
2016,2016-04-04,"103","BOS","MYR",1.00,-11.00,0.00,"",,,,,,
2016,2016-04-05,"103","BOS","MYR",9.00,12.00,0.00,"",,,,,,
2016,2016-04-06,"103","BOS","MYR",-1.00,-16.00,0.00,"",,,,,,
2016,2016-04-07,"103","BOS","MYR",2.00,0.00,0.00,"",,,,,,
2016,2016-04-08,"103","BOS","MYR",8.00,6.00,0.00,"",,,,,,
2016,2016-04-09,"103","BOS","MYR",-3.00,-5.00,0.00,"",,,,,,
2016,2016-04-10,"103","BOS","MYR",1.00,-13.00,0.00,"",,,,,,
2016,2016-04-11,"103","BOS","MYR",7.00,-8.00,0.00,"",,,,,,
2016,2016-04-12,"103","BOS","MYR",-1.00,-9.00,0.00,"",,,,,,
2016,2016-04-13,"103","BOS","MYR",-4.00,-18.00,0.00,"",,,,,,
2016,2016-04-14,"103","BOS","MYR",-10.00,-18.00,0.00,"",,,,,,
2016,2016-04-15,"103","BOS","MYR",15.00,21.00,0.00,"",15.00,0.00,6.00,0.00,0.00,
2016,2016-04-16,"103","BOS","MYR",-1.00,-5.00,0.00,"",,,,,,
2016,2016-04-17,"103","BOS","MYR",-9.00,-25.00,0.00,"",,,,,,
2016,2016-04-18,"103","BOS","MYR",0.00,-11.00,0.00,"",,,,,,
2016,2016-04-19,"103","BOS","MYR",2.00,-4.00,0.00,"",,,,,,
2016,2016-04-20,"103","BOS","MYR",-2.00,-14.00,0.00,"",,,,,,
2016,2016-04-21,"103","BOS","MYR",179.00,177.00,0.00,"",177.00,0.00,0.00,0.00,0.00,
2016,2016-04-22,"103","BOS","MYR",4.00,-2.00,0.00,"",,,,,,
