"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,2016-12-04,"688","MCO","BOS",6.00,-14.00,0.00,"",,,,,,
2016,2016-12-04,"729","LAX","BOS",-6.00,-28.00,0.00,"",,,,,,
2016,2016-12-04,"735","BOS","JFK",-2.00,-14.00,0.00,"",,,,,,
2016,2016-12-04,"804","BOS","JFK",4.00,-21.00,0.00,"",,,,,,
2016,2016-12-04,"809","BOS","MSP",9.00,4.00,0.00,"",,,,,,
2016,2016-12-04,"859","BOS","MSP",0.00,12.00,0.00,"",,,,,,
2016,2016-12-05,"440","JFK","BOS",-2.00,0.00,0.00,"",,,,,,
2016,2016-12-05,"453","JFK","BOS",5.00,-14.00,0.00,"",,,,,,
2016,2016-12-05,"474","MSP","BOS",-4.00,-18.00,0.00,"",,,,,,
2016,2016-12-05,"476","BOS","JFK",-4.00,-28.00,0.00,"",,,,,,
2016,2016-12-05,"492","JFK","BOS",-3.00,-19.00,0.00,"",,,,,,
2016,2016-12-05,"498","JFK","BOS",-7.00,-21.00,0.00,"",,,,,,
2016,2016-12-05,"688","MCO","BOS",25.00,18.00,0.00,"",0.00,0.00,0.00,0.00,18.00,
2016,2016-12-01,"1509","BOS","MIA",90.00,92.00,0.00,"",0.00,0.00,92.00,0.00,0.00,
2016,2016-12-02,"1509","BOS","MIA",-6.00,-24.00,0.00,"",,,,,,
2016,2016-12-03,"1509","BOS","MIA",0.00,-25.00,0.00,"",,,,,,
2016,2016-12-04,"1509","BOS","MIA",-8.00,-21.00,0.00,"",,,,,,
2016,2016-12-05,"1509","BOS","MIA",-6.00,5.00,0.00,"",,,,,,
2016,2016-12-06,"1509","BOS","MIA",1.00,1.00,0.00,"",,,,,,
2016,2016-12-07,"1509","BOS","MIA",-5.00,0.00,0.00,"",,,,,,
2016,2016-12-08,"1509","BOS","MIA",-4.00,-2.00,0.00,"",,,,,,
2016,2016-12-09,"1509","BOS","MIA",22.00,13.00,0.00,"",,,,,,
2016,2016-12-10,"1509","BOS","MIA",-1.00,-1.00,0.00,"",,,,,,
2016,2016-12-11,"1509","BOS","MIA",-4.00,-10.00,0.00,"",,,,,,
2016,2016-12-12,"1509","BOS","MIA",6.00,11.00,0.00,"",,,,,,
2016,2016-12-13,"1509","BOS","MIA",-5.00,-9.00,0.00,"",,,,,,
2016,2016-12-14,"1509","BOS","MIA",-6.00,-10.00,0.00,"",,,,,,
2016,2016-12-15,"1509","BOS","MIA",-3.00,-24.00,0.00,"",,,,,,
2016,2016-12-16,"1509","BOS","MIA",34.00,24.00,0.00,"",20.00,0.00,0.00,0.00,4.00,
2016,2016-12-17,"1509","BOS","MIA",83.00,135.00,0.00,"",0.00,83.00,52.00,0.00,0.00,
2016,2016-12-18,"1509","BOS","MIA",-7.00,-8.00,0.00,"",,,,,,
2016,2016-12-19,"1509","BOS","MIA",1.00,-6.00,0.00,"",,,,,,
2016,2016-12-20,"1509","BOS","MIA",2.00,-19.00,0.00,"",,,,,,
2016,2016-12-21,"1509","BOS","MIA",42.00,16.00,0.00,"",2.00,0.00,0.00,0.00,14.00,
2016,2016-12-22,"1509","BOS","MIA",95.00,67.00,0.00,"",19.00,0.00,0.00,0.00,48.00,
2016,2016-12-23,"1509","BOS","MIA",2.00,-28.00,0.00,"",,,,,,
2016,2016-12-24,"1509","BOS","MIA",-4.00,-15.00,0.00,"",,,,,,
2016,2016-12-25,"1509","BOS","MIA",-2.00,-20.00,0.00,"",,,,,,
2016,2016-12-26,"1509","BOS","MIA",115.00,96.00,0.00,"",0.00,0.00,96.00,0.00,0.00,
2016,2016-12-27,"1509","BOS","MIA",-1.00,-23.00,0.00,"",,,,,,
2016,2016-12-28,"1509","BOS","MIA",-1.00,-17.00,0.00,"",,,,,,
2016,2016-12-29,"1509","BOS","MIA",24.00,22.00,0.00,"",10.00,0.00,0.00,0.00,12.00,
2016,2016-12-30,"1509","BOS","MIA",570.00,546.00,0.00,"",12.00,0.00,0.00,0.00,534.00,
2016,2016-12-31,"1509","BOS","MIA",9.00,-5.00,0.00,"",,,,,,
2016,2016-12-01,"1509","MIA","BOS",-4.00,-31.00,0.00,"",,,,,,
2016,2016-12-02,"1509","MIA","BOS",-4.00,-17.00,0.00,"",,,,,,
2016,2016-12-03,"1509","MIA","BOS",-6.00,-4.00,0.00,"",,,,,,
2016,2016-12-04,"1509","MIA","BOS",-2.00,-9.00,0.00,"",,,,,,
2016,2016-12-05,"1509","MIA","BOS",5.00,-5.00,0.00,"",,,,,,
2016,2016-12-06,"1509","MIA","BOS",-5.00,-9.00,0.00,"",,,,,,
2016,2016-12-07,"1509","MIA","BOS",-7.00,-24.00,0.00,"",,,,,,
2016,2016-12-08,"1509","MIA","BOS",-5.00,-7.00,0.00,"",,,,,,
2016,2016-12-09,"1509","MIA","BOS",-5.00,13.00,0.00,"",,,,,,
2016,2016-12-10,"1509","MIA","BOS",1.00,-16.00,0.00,"",,,,,,
2016,2016-12-11,"1509","MIA","BOS",-2.00,-18.00,0.00,"",,,,,,
2016,2016-12-12,"1509","MIA","BOS",-3.00,8.00,0.00,"",,,,,,
2016,2016-12-13,"1509","MIA","BOS",-5.00,-5.00,0.00,"",,,,,,
2016,2016-12-14,"1509","MIA","BOS",-6.00,-19.00,0.00,"",,,,,,
