"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017,2017-09-02,"4406","BOS","EWR",-5.00,-11.00,0.00,"",,,,,,
2017,2017-09-16,"5250","BOS","ORF",0.00,1.00,0.00,"",,,,,,
2017,2017-09-23,"5250","BOS","ORF",-3.00,-22.00,0.00,"",,,,,,
2017,2017-09-30,"5250","BOS","ORF",-4.00,11.00,0.00,"",,,,,,
2017,2017-09-01,"5260","BOS","RIC",-6.00,-19.00,0.00,"",,,,,,
2017,2017-09-02,"5260","BOS","RIC",-7.00,-20.00,0.00,"",,,,,,
2017,2017-09-05,"5260","BOS","RIC",2.00,-12.00,0.00,"",,,,,,
2017,2017-09-06,"5260","BOS","RIC",-5.00,-6.00,0.00,"",,,,,,
2017,2017-09-07,"5260","BOS","RIC",-9.00,-9.00,0.00,"",,,,,,
2017,2017-09-08,"5260","BOS","RIC",-11.00,-11.00,0.00,"",,,,,,
2017,2017-09-09,"5260","BOS","RIC",-4.00,-4.00,0.00,"",,,,,,
2017,2017-09-11,"5260","BOS","RIC",1.00,-7.00,0.00,"",,,,,,
2017,2017-09-12,"5260","BOS","RIC",-6.00,-12.00,0.00,"",,,,,,
2017,2017-09-13,"5260","BOS","RIC",-7.00,-16.00,0.00,"",,,,,,
2017,2017-09-14,"5260","BOS","RIC",-6.00,-5.00,0.00,"",,,,,,
2017,2017-09-15,"5260","BOS","RIC",-4.00,-16.00,0.00,"",,,,,,
2017,2017-09-16,"5260","BOS","RIC",-3.00,-7.00,0.00,"",,,,,,
2017,2017-09-19,"5260","BOS","RIC",-2.00,-2.00,0.00,"",,,,,,
2017,2017-09-20,"5260","BOS","RIC",-6.00,-27.00,0.00,"",,,,,,
2017,2017-09-21,"5260","BOS","RIC",-2.00,-30.00,0.00,"",,,,,,
2017,2017-09-22,"5260","BOS","RIC",-4.00,-18.00,0.00,"",,,,,,
2017,2017-09-23,"5260","BOS","RIC",-11.00,-27.00,0.00,"",,,,,,
2017,2017-09-26,"5260","BOS","RIC",265.00,260.00,0.00,"",260.00,0.00,0.00,0.00,0.00,
2017,2017-09-27,"5260","BOS","RIC",-9.00,-23.00,0.00,"",,,,,,
2017,2017-09-28,"5260","BOS","RIC",-8.00,-19.00,0.00,"",,,,,,
2017,2017-09-29,"5260","BOS","RIC",-6.00,2.00,0.00,"",,,,,,
2017,2017-09-30,"5260","BOS","RIC",-6.00,12.00,0.00,"",,,,,,
2017,2017-09-01,"5262","BOS","RIC",5.00,14.00,0.00,"",,,,,,
2017,2017-09-03,"5262","BOS","RIC",-9.00,-8.00,0.00,"",,,,,,
2017,2017-09-04,"5262","BOS","RIC",99.00,94.00,0.00,"",0.00,0.00,0.00,0.00,94.00,
2017,2017-09-05,"5262","BOS","RIC",24.00,17.00,0.00,"",0.00,0.00,0.00,0.00,17.00,
2017,2017-09-06,"5262","BOS","RIC",42.00,50.00,0.00,"",0.00,0.00,8.00,0.00,42.00,
2017,2017-09-07,"5262","BOS","RIC",-3.00,6.00,0.00,"",,,,,,
2017,2017-09-08,"5262","BOS","RIC",-4.00,-9.00,0.00,"",,,,,,
2017,2017-09-10,"5262","BOS","RIC",-9.00,-23.00,0.00,"",,,,,,
2017,2017-09-11,"5262","BOS","RIC",-14.00,-24.00,0.00,"",,,,,,
2017,2017-09-12,"5262","BOS","RIC",7.00,0.00,0.00,"",,,,,,
2017,2017-09-13,"5262","BOS","RIC",-5.00,-3.00,0.00,"",,,,,,
2017,2017-09-14,"5262","BOS","RIC",-3.00,0.00,0.00,"",,,,,,
2017,2017-09-15,"5262","BOS","RIC",-6.00,-15.00,0.00,"",,,,,,
2017,2017-09-17,"5262","BOS","RIC",-3.00,-12.00,0.00,"",,,,,,
2017,2017-09-19,"5262","BOS","RIC",65.00,63.00,0.00,"",32.00,0.00,0.00,0.00,31.00,
2017,2017-09-20,"5262","BOS","RIC",11.00,1.00,0.00,"",,,,,,
2017,2017-09-21,"5262","BOS","RIC",-5.00,-11.00,0.00,"",,,,,,
2017,2017-09-22,"5262","BOS","RIC",12.00,-9.00,0.00,"",,,,,,
2017,2017-09-24,"5262","BOS","RIC",5.00,-9.00,0.00,"",,,,,,
2017,2017-09-26,"5262","BOS","RIC",-3.00,4.00,0.00,"",,,,,,
2017,2017-09-27,"5262","BOS","RIC",-8.00,-19.00,0.00,"",,,,,,
2017,2017-09-28,"5262","BOS","RIC",-5.00,-11.00,0.00,"",,,,,,
2017,2017-09-29,"5262","BOS","RIC",-6.00,-8.00,0.00,"",,,,,,
2017,2017-09-01,"5271","BOS","RIC",-5.00,12.00,0.00,"",,,,,,
2017,2017-09-04,"5271","BOS","RIC",58.00,46.00,0.00,"",0.00,0.00,0.00,0.00,46.00,
2017,2017-09-05,"5271","BOS","RIC",74.00,76.00,0.00,"",0.00,0.00,2.00,0.00,74.00,
2017,2017-09-06,"5271","BOS","RIC",205.00,205.00,0.00,"",0.00,0.00,0.00,0.00,205.00,
2017,2017-09-07,"5271","BOS","RIC",-10.00,0.00,0.00,"",,,,,,
2017,2017-09-08,"5271","BOS","RIC",-1.00,5.00,0.00,"",,,,,,
2017,2017-09-10,"5271","BOS","RIC",95.00,97.00,0.00,"",4.00,0.00,2.00,0.00,91.00,
2017,2017-09-11,"5271","BOS","RIC",-8.00,-21.00,0.00,"",,,,,,
2017,2017-09-12,"5271","BOS","RIC",-2.00,-4.00,0.00,"",,,,,,
2017,2017-09-13,"5271","BOS","RIC",-2.00,-9.00,0.00,"",,,,,,
2017,2017-09-14,"5271","BOS","RIC",16.00,41.00,0.00,"",16.00,0.00,25.00,0.00,0.00,
2017,2017-09-15,"5271","BOS","RIC",-6.00,-25.00,0.00,"",,,,,,
2017,2017-09-17,"5271","BOS","RIC",1073.00,1060.00,0.00,"",0.00,0.00,0.00,0.00,1060.00,
2017,2017-09-19,"5271","BOS","RIC",82.00,71.00,0.00,"",0.00,0.00,0.00,0.00,71.00,
2017,2017-09-20,"5271","BOS","RIC",110.00,92.00,0.00,"",0.00,0.00,0.00,0.00,92.00,
2017,2017-09-21,"5271","BOS","RIC",-6.00,-20.00,0.00,"",,,,,,
2017,2017-09-22,"5271","BOS","RIC",13.00,-14.00,0.00,"",,,,,,
2017,2017-09-24,"5271","BOS","RIC",3.00,-16.00,0.00,"",,,,,,
2017,2017-09-26,"5271","BOS","RIC",-8.00,-5.00,0.00,"",,,,,,
2017,2017-09-27,"5271","BOS","RIC",-10.00,-12.00,0.00,"",,,,,,
2017,2017-09-28,"5271","BOS","RIC",-2.00,-5.00,0.00,"",,,,,,
2017,2017-09-29,"5271","BOS","RIC",-1.00,-8.00,0.00,"",,,,,,
2017,2017-09-01,"5279","RIC","BOS",-2.00,-6.00,0.00,"",,,,,,
2017,2017-09-04,"5279","RIC","BOS",74.00,67.00,0.00,"",0.00,0.00,0.00,0.00,67.00,
2017,2017-09-05,"5279","RIC","BOS",-7.00,76.00,0.00,"",0.00,0.00,76.00,0.00,0.00,
2017,2017-09-06,"5279","RIC","BOS",225.00,214.00,0.00,"",164.00,0.00,0.00,0.00,50.00,
2017,2017-09-07,"5279","RIC","BOS",-6.00,-28.00,0.00,"",,,,,,
2017,2017-09-08,"5279","RIC","BOS",-14.00,-35.00,0.00,"",,,,,,
2017,2017-09-10,"5279","RIC","BOS",43.00,93.00,0.00,"",43.00,0.00,50.00,0.00,0.00,
2017,2017-09-11,"5279","RIC","BOS",-7.00,-21.00,0.00,"",,,,,,
2017,2017-09-12,"5279","RIC","BOS",-12.00,-4.00,0.00,"",,,,,,
2017,2017-09-13,"5279","RIC","BOS",-9.00,-9.00,0.00,"",,,,,,
2017,2017-09-14,"5279","RIC","BOS",-6.00,22.00,0.00,"",0.00,0.00,22.00,0.00,0.00,
2017,2017-09-15,"5279","RIC","BOS",-8.00,-26.00,0.00,"",,,,,,
2017,2017-09-17,"5279","RIC","BOS",1065.00,1074.00,0.00,"",1061.00,0.00,13.00,0.00,0.00,
2017,2017-09-19,"5279","RIC","BOS",76.00,94.00,0.00,"",31.00,0.00,18.00,0.00,45.00,
2017,2017-09-20,"5279","RIC","BOS",106.00,127.00,0.00,"",1.00,0.00,126.00,0.00,0.00,
2017,2017-09-21,"5279","RIC","BOS",-2.00,0.00,0.00,"",,,,,,
2017,2017-09-22,"5279","RIC","BOS",7.00,-1.00,0.00,"",,,,,,
2017,2017-09-24,"5279","RIC","BOS",1.00,-9.00,0.00,"",,,,,,
2017,2017-09-26,"5279","RIC","BOS",-1.00,-20.00,0.00,"",,,,,,
2017,2017-09-27,"5279","RIC","BOS",-8.00,-3.00,0.00,"",,,,,,
2017,2017-09-28,"5279","RIC","BOS",-9.00,-26.00,0.00,"",,,,,,
2017,2017-09-29,"5279","RIC","BOS",-2.00,-17.00,0.00,"",,,,,,
2017,2017-09-10,"5311","ORF","BOS",86.00,82.00,0.00,"",0.00,0.00,0.00,0.00,82.00,
2017,2017-09-11,"5311","ORF","BOS",-8.00,-12.00,0.00,"",,,,,,
2017,2017-09-12,"5311","ORF","BOS",-12.00,-14.00,0.00,"",,,,,,
2017,2017-09-13,"5311","ORF","BOS",44.00,41.00,0.00,"",0.00,0.00,0.00,0.00,41.00,
2017,2017-09-14,"5311","ORF","BOS",-3.00,6.00,0.00,"",,,,,,
2017,2017-09-15,"5311","ORF","BOS",-9.00,-11.00,0.00,"",,,,,,
2017,2017-09-17,"5311","ORF","BOS",137.00,125.00,0.00,"",0.00,0.00,125.00,0.00,0.00,
2017,2017-09-18,"5311","ORF","BOS",188.00,187.00,0.00,"",0.00,0.00,0.00,0.00,187.00,
2017,2017-09-19,"5311","ORF","BOS",-8.00,6.00,0.00,"",,,,,,
2017,2017-09-20,"5311","ORF","BOS",55.00,70.00,0.00,"",21.00,0.00,49.00,0.00,0.00,
2017,2017-09-21,"5311","ORF","BOS",-9.00,-9.00,0.00,"",,,,,,
2017,2017-09-22,"5311","ORF","BOS",-12.00,6.00,0.00,"",,,,,,
2017,2017-09-24,"5311","ORF","BOS",164.00,167.00,0.00,"",0.00,0.00,3.00,0.00,164.00,
2017,2017-09-25,"5311","ORF","BOS",962.00,990.00,0.00,"",857.00,0.00,28.00,0.00,105.00,
2017,2017-09-26,"5311","ORF","BOS",-9.00,-15.00,0.00,"",,,,,,
2017,2017-09-27,"5311","ORF","BOS",-2.00,1.00,0.00,"",,,,,,
2017,2017-09-28,"5311","ORF","BOS",0.00,-18.00,0.00,"",,,,,,
2017,2017-09-29,"5311","ORF","BOS",-10.00,-21.00,0.00,"",,,,,,
2017,2017-09-11,"5318","BOS","ORF",-2.00,-12.00,0.00,"",,,,,,
2017,2017-09-12,"5318","BOS","ORF",-6.00,4.00,0.00,"",,,,,,
2017,2017-09-13,"5318","BOS","ORF",-1.00,2.00,0.00,"",,,,,,
2017,2017-09-14,"5318","BOS","ORF",-8.00,-18.00,0.00,"",,,,,,
2017,2017-09-15,"5318","BOS","ORF",-4.00,-15.00,0.00,"",,,,,,
2017,2017-09-18,"5318","BOS","ORF",41.00,37.00,0.00,"",37.00,0.00,0.00,0.00,0.00,
2017,2017-09-19,"5318","BOS","ORF",-1.00,-8.00,0.00,"",,,,,,
2017,2017-09-20,"5318","BOS","ORF",-3.00,-26.00,0.00,"",,,,,,
2017,2017-09-21,"5318","BOS","ORF",-1.00,-18.00,0.00,"",,,,,,
2017,2017-09-22,"5318","BOS","ORF",-2.00,-17.00,0.00,"",,,,,,
2017,2017-09-25,"5318","BOS","ORF",311.00,299.00,0.00,"",0.00,0.00,0.00,0.00,299.00,
2017,2017-09-26,"5318","BOS","ORF",101.00,90.00,0.00,"",90.00,0.00,0.00,0.00,0.00,
2017,2017-09-27,"5318","BOS","ORF",-7.00,12.00,0.00,"",,,,,,
2017,2017-09-28,"5318","BOS","ORF",-6.00,-9.00,0.00,"",,,,,,
2017,2017-09-29,"5318","BOS","ORF",-3.00,4.00,0.00,"",,,,,,
2017,2017-09-01,"5346","RIC","BOS",-2.00,-20.00,0.00,"",,,,,,
2017,2017-09-03,"5346","RIC","BOS",-8.00,-30.00,0.00,"",,,,,,
2017,2017-09-04,"5346","RIC","BOS",132.00,112.00,0.00,"",112.00,0.00,0.00,0.00,0.00,
2017,2017-09-05,"5346","RIC","BOS",56.00,40.00,0.00,"",3.00,0.00,0.00,0.00,37.00,
2017,2017-09-06,"5346","RIC","BOS",65.00,51.00,0.00,"",0.00,0.00,51.00,0.00,0.00,
2017,2017-09-07,"5346","RIC","BOS",-8.00,-35.00,0.00,"",,,,,,
2017,2017-09-08,"5346","RIC","BOS",-5.00,-28.00,0.00,"",,,,,,
2017,2017-09-11,"5346","RIC","BOS",-3.00,-29.00,0.00,"",,,,,,
2017,2017-09-12,"5346","RIC","BOS",4.00,-20.00,0.00,"",,,,,,
2017,2017-09-13,"5346","RIC","BOS",-7.00,-32.00,0.00,"",,,,,,
2017,2017-09-14,"5346","RIC","BOS",-1.00,-10.00,0.00,"",,,,,,
2017,2017-09-15,"5346","RIC","BOS",-7.00,-17.00,0.00,"",,,,,,
2017,2017-09-19,"5346","RIC","BOS",-5.00,31.00,0.00,"",0.00,0.00,31.00,0.00,0.00,
2017,2017-09-20,"5346","RIC","BOS",-7.00,31.00,0.00,"",0.00,0.00,31.00,0.00,0.00,
2017,2017-09-21,"5346","RIC","BOS",-10.00,-20.00,0.00,"",,,,,,
2017,2017-09-22,"5346","RIC","BOS",36.00,33.00,0.00,"",33.00,0.00,0.00,0.00,0.00,
2017,2017-09-26,"5346","RIC","BOS",223.00,214.00,0.00,"",178.00,0.00,0.00,0.00,36.00,
2017,2017-09-27,"5346","RIC","BOS",-6.00,-28.00,0.00,"",,,,,,
2017,2017-09-28,"5346","RIC","BOS",-10.00,-33.00,0.00,"",,,,,,
2017,2017-09-29,"5346","RIC","BOS",33.00,5.00,0.00,"",,,,,,
2017,2017-09-01,"5443","RIC","BOS",-6.00,-23.00,0.00,"",,,,,,
2017,2017-09-02,"5443","RIC","BOS",-5.00,-19.00,0.00,"",,,,,,
2017,2017-09-05,"5443","RIC","BOS",20.00,19.00,0.00,"",19.00,0.00,0.00,0.00,0.00,
2017,2017-09-06,"5443","RIC","BOS",-9.00,-20.00,0.00,"",,,,,,
2017,2017-09-07,"5443","RIC","BOS",-2.00,-21.00,0.00,"",,,,,,
2017,2017-09-08,"5443","RIC","BOS",-7.00,-13.00,0.00,"",,,,,,
2017,2017-09-09,"5443","RIC","BOS",-3.00,-16.00,0.00,"",,,,,,
2017,2017-09-10,"5443","RIC","BOS",-4.00,-18.00,0.00,"",,,,,,
2017,2017-09-11,"5443","RIC","BOS",20.00,11.00,0.00,"",,,,,,
2017,2017-09-12,"5443","RIC","BOS",11.00,-3.00,0.00,"",,,,,,
2017,2017-09-13,"5443","RIC","BOS",-7.00,-23.00,0.00,"",,,,,,
2017,2017-09-14,"5443","RIC","BOS",-3.00,-9.00,0.00,"",,,,,,
2017,2017-09-15,"5443","RIC","BOS",-1.00,8.00,0.00,"",,,,,,
2017,2017-09-16,"5443","RIC","BOS",-2.00,-10.00,0.00,"",,,,,,
2017,2017-09-17,"5443","RIC","BOS",66.00,,0.00,"",,,,,,
2017,2017-09-19,"5443","RIC","BOS",-3.00,18.00,0.00,"",0.00,0.00,18.00,0.00,0.00,
2017,2017-09-20,"5443","RIC","BOS",-3.00,-13.00,0.00,"",,,,,,
2017,2017-09-21,"5443","RIC","BOS",-6.00,-11.00,0.00,"",,,,,,
2017,2017-09-22,"5443","RIC","BOS",5.00,7.00,0.00,"",,,,,,
2017,2017-09-23,"5443","RIC","BOS",3.00,7.00,0.00,"",,,,,,
2017,2017-09-24,"5443","RIC","BOS",-2.00,1.00,0.00,"",,,,,,
2017,2017-09-26,"5443","RIC","BOS",-6.00,-7.00,0.00,"",,,,,,
2017,2017-09-27,"5443","RIC","BOS",-11.00,-3.00,0.00,"",,,,,,
2017,2017-09-28,"5443","RIC","BOS",-6.00,-19.00,0.00,"",,,,,,
2017,2017-09-29,"5443","RIC","BOS",-3.00,-7.00,0.00,"",,,,,,
2017,2017-09-30,"5443","RIC","BOS",-2.00,-21.00,0.00,"",,,,,,
2017,2017-09-01,"1573","ATL","BOS",12.00,3.00,0.00,"",,,,,,
2017,2017-09-01,"1798","ATL","BOS",-3.00,-14.00,0.00,"",,,,,,
2017,2017-09-01,"5592","ATL","BOS",71.00,64.00,0.00,"",4.00,0.00,0.00,0.00,60.00,
2017,2017-09-01,"263","AUS","BOS",-1.00,-20.00,0.00,"",,,,,,
2017,2017-09-01,"290","BNA","BOS",8.00,-10.00,0.00,"",,,,,,
2017,2017-09-01,"1012","BNA","BOS",5.00,-8.00,0.00,"",,,,,,
2017,2017-09-01,"5469","BNA","BOS",9.00,-3.00,0.00,"",,,,,,
2017,2017-09-01,"1639","BOS","ATL",-2.00,13.00,0.00,"",,,,,,
2017,2017-09-01,"1801","BOS","ATL",-1.00,5.00,0.00,"",,,,,,
2017,2017-09-01,"6048","BOS","ATL",-5.00,23.00,0.00,"",0.00,0.00,23.00,0.00,0.00,
2017,2017-09-01,"1302","BOS","AUS",-2.00,-8.00,0.00,"",,,,,,
2017,2017-09-01,"319","BOS","BNA",-2.00,7.00,0.00,"",,,,,,
2017,2017-09-01,"5807","BOS","BNA",22.00,47.00,0.00,"",22.00,0.00,25.00,0.00,0.00,
2017,2017-09-01,"5845","BOS","BNA",-2.00,23.00,0.00,"",0.00,0.00,23.00,0.00,0.00,
2017,2017-09-01,"162","BOS","BWI",-1.00,-8.00,0.00,"",,,,,,
2017,2017-09-01,"286","BOS","BWI",-7.00,-11.00,0.00,"",,,,,,
2017,2017-09-01,"385","BOS","BWI",-3.00,5.00,0.00,"",,,,,,
