"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,2016-02-16,"350","SFO","BOS",-6.00,25.00,0.00,"",0.00,25.00,0.00,0.00,0.00,
2016,2016-02-16,"351","BOS","SFO",0.00,-1.00,0.00,"",,,,,,
2016,2016-02-16,"352","SFO","BOS",-3.00,-13.00,0.00,"",,,,,,
2016,2016-02-16,"353","BOS","SFO",30.00,20.00,0.00,"",10.00,0.00,0.00,0.00,10.00,
2016,2016-02-16,"357","BOS","SFO",1.00,-14.00,0.00,"",,,,,,
2016,2016-02-16,"358","SFO","BOS",-10.00,-27.00,0.00,"",,,,,,
2016,2016-02-16,"360","LAX","BOS",-1.00,22.00,0.00,"",22.00,0.00,0.00,0.00,0.00,
2016,2016-02-16,"363","BOS","LAX",12.00,-15.00,0.00,"",,,,,,
2016,2016-02-16,"367","BOS","LAX",39.00,2.00,0.00,"",,,,,,
2016,2016-02-06,"350","SFO","BOS",0.00,5.00,0.00,"",,,,,,
2016,2016-02-06,"351","BOS","SFO",-6.00,-22.00,0.00,"",,,,,,
2016,2016-02-06,"352","SFO","BOS",-3.00,-6.00,0.00,"",,,,,,
2016,2016-02-06,"353","BOS","SFO",-10.00,-15.00,0.00,"",,,,,,
2016,2016-02-06,"360","LAX","BOS",0.00,-9.00,0.00,"",,,,,,
2016,2016-02-06,"363","BOS","LAX",0.00,-26.00,0.00,"",,,,,,
2016,2016-02-06,"367","BOS","LAX",-7.00,-34.00,0.00,"",,,,,,
2016,2016-02-22,"350","SFO","BOS",28.00,28.00,0.00,"",28.00,0.00,0.00,0.00,0.00,
2016,2016-02-22,"351","BOS","SFO",-9.00,-13.00,0.00,"",,,,,,
2016,2016-02-22,"352","SFO","BOS",-3.00,-5.00,0.00,"",,,,,,
2016,2016-02-22,"353","BOS","SFO",14.00,13.00,0.00,"",,,,,,
2016,2016-02-22,"357","BOS","SFO",-7.00,11.00,0.00,"",,,,,,
2016,2016-02-22,"358","SFO","BOS",-12.00,-20.00,0.00,"",,,,,,
2016,2016-02-22,"360","LAX","BOS",-2.00,5.00,0.00,"",,,,,,
2016,2016-02-22,"363","BOS","LAX",-3.00,-26.00,0.00,"",,,,,,
2016,2016-02-22,"367","BOS","LAX",4.00,-6.00,0.00,"",,,,,,
2016,2016-02-22,"370","LAX","BOS",-5.00,-10.00,0.00,"",,,,,,
2016,2016-02-23,"350","SFO","BOS",0.00,5.00,0.00,"",,,,,,
2016,2016-02-23,"351","BOS","SFO",-10.00,-33.00,0.00,"",,,,,,
2016,2016-02-23,"352","SFO","BOS",2.00,-12.00,0.00,"",,,,,,
2016,2016-02-23,"353","BOS","SFO",8.00,7.00,0.00,"",,,,,,
2016,2016-02-23,"357","BOS","SFO",-9.00,-43.00,0.00,"",,,,,,
2016,2016-02-23,"358","SFO","BOS",-8.00,-1.00,0.00,"",,,,,,
2016,2016-02-23,"360","LAX","BOS",-3.00,-2.00,0.00,"",,,,,,
2016,2016-02-23,"363","BOS","LAX",-4.00,-23.00,0.00,"",,,,,,
2016,2016-02-23,"367","BOS","LAX",0.00,-28.00,0.00,"",,,,,,
2016,2016-02-24,"350","SFO","BOS",-2.00,14.00,0.00,"",,,,,,
2016,2016-02-24,"351","BOS","SFO",-2.00,-27.00,0.00,"",,,,,,
2016,2016-02-24,"352","SFO","BOS",-3.00,-1.00,0.00,"",,,,,,
2016,2016-02-24,"353","BOS","SFO",10.00,-14.00,0.00,"",,,,,,
2016,2016-02-24,"357","BOS","SFO",-1.00,-42.00,0.00,"",,,,,,
2016,2016-02-24,"358","SFO","BOS",-11.00,-3.00,0.00,"",,,,,,
2016,2016-02-24,"360","LAX","BOS",0.00,45.00,0.00,"",0.00,45.00,0.00,0.00,0.00,
2016,2016-02-24,"367","BOS","LAX",45.00,13.00,0.00,"",,,,,,
2016,2016-02-24,"370","LAX","BOS",-13.00,-19.00,0.00,"",,,,,,
2016,2016-02-25,"350","SFO","BOS",-2.00,13.00,0.00,"",,,,,,
2016,2016-02-25,"351","BOS","SFO",-3.00,-59.00,0.00,"",,,,,,
2016,2016-02-25,"352","SFO","BOS",-2.00,13.00,0.00,"",,,,,,
2016,2016-02-25,"353","BOS","SFO",2.00,-16.00,0.00,"",,,,,,
2016,2016-02-25,"357","BOS","SFO",22.00,-11.00,0.00,"",,,,,,
2016,2016-02-25,"358","SFO","BOS",-9.00,-9.00,0.00,"",,,,,,
2016,2016-02-25,"360","LAX","BOS",25.00,15.00,0.00,"",15.00,0.00,0.00,0.00,0.00,
2016,2016-02-25,"363","BOS","LAX",-4.00,-42.00,0.00,"",,,,,,
2016,2016-02-25,"367","BOS","LAX",19.00,-10.00,0.00,"",,,,,,
2016,2016-02-25,"370","LAX","BOS",-5.00,-2.00,0.00,"",,,,,,
2016,2016-02-26,"350","SFO","BOS",-5.00,5.00,0.00,"",,,,,,
2016,2016-02-26,"351","BOS","SFO",1.00,-36.00,0.00,"",,,,,,
2016,2016-02-26,"352","SFO","BOS",-4.00,-2.00,0.00,"",,,,,,
2016,2016-02-26,"353","BOS","SFO",-3.00,-16.00,0.00,"",,,,,,
2016,2016-02-26,"357","BOS","SFO",-5.00,-19.00,0.00,"",,,,,,
2016,2016-02-26,"358","SFO","BOS",0.00,3.00,0.00,"",,,,,,
2016,2016-02-26,"360","LAX","BOS",4.00,4.00,0.00,"",,,,,,
2016,2016-02-26,"363","BOS","LAX",-10.00,-29.00,0.00,"",,,,,,
2016,2016-02-26,"367","BOS","LAX",6.00,-28.00,0.00,"",,,,,,
2016,2016-02-26,"370","LAX","BOS",-3.00,11.00,0.00,"",,,,,,
2016,2016-02-01,"193","BOS","ATL",-1.00,-19.00,0.00,"",,,,,,
2016,2016-02-01,"744","BOS","ATL",-1.00,-18.00,0.00,"",,,,,,
2016,2016-02-01,"2609","BOS","ATL",-4.00,2.00,0.00,"",,,,,,
2016,2016-02-01,"134","BOS","AUS",-2.00,-20.00,0.00,"",,,,,,
2016,2016-02-01,"757","BOS","BNA",-8.00,-26.00,0.00,"",,,,,,
2016,2016-02-01,"1340","BOS","BNA",-8.00,-25.00,0.00,"",,,,,,
2016,2016-02-01,"232","BOS","BWI",-8.00,-16.00,0.00,"",,,,,,
2016,2016-02-01,"417","BOS","BWI",0.00,-17.00,0.00,"",,,,,,
2016,2016-02-01,"571","BOS","BWI",-5.00,-16.00,0.00,"",,,,,,
2016,2016-02-01,"949","BOS","BWI",-5.00,-27.00,0.00,"",,,,,,
