"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018,2018-10-31,"2400","BOS","SFO",10.00,1.00,0.00,"",,,,,,
2018,2018-10-31,"2394","BOS","EWR",-5.00,-8.00,0.00,"",,,,,,
2018,2018-10-31,"2360","SFO","BOS",4.00,5.00,0.00,"",,,,,,
2018,2018-10-31,"2323","EWR","BOS",0.00,-12.00,0.00,"",,,,,,
2018,2018-10-31,"2294","BOS","SFO",-10.00,-27.00,0.00,"",,,,,,
2018,2018-10-31,"2195","BOS","IAH",-3.00,3.00,0.00,"",,,,,,
2018,2018-10-31,"2136","BOS","IAD",-4.00,-9.00,0.00,"",,,,,,
2018,2018-10-31,"2047","IAH","BOS",-3.00,-6.00,0.00,"",,,,,,
2018,2018-10-31,"1865","SFO","BOS",31.00,22.00,0.00,"",0.00,0.00,22.00,0.00,0.00,
2018,2018-10-31,"1772","BOS","IAH",-5.00,-17.00,0.00,"",,,,,,
2018,2018-10-31,"1666","EWR","BOS",-2.00,-11.00,0.00,"",,,,,,
2018,2018-10-31,"1598","BOS","ORD",6.00,3.00,0.00,"",,,,,,
2018,2018-10-31,"1578","IAH","BOS",-6.00,60.00,0.00,"",0.00,0.00,60.00,0.00,0.00,
2018,2018-10-31,"1564","BOS","ORD",-5.00,-9.00,0.00,"",,,,,,
2018,2018-10-31,"1485","DEN","BOS",-3.00,-6.00,0.00,"",,,,,,
2018,2018-10-31,"1425","BOS","EWR",1.00,0.00,0.00,"",,,,,,
2018,2018-10-31,"1254","BOS","IAH",-6.00,-10.00,0.00,"",,,,,,
2018,2018-10-31,"1251","BOS","ORD",-6.00,2.00,0.00,"",,,,,,
2018,2018-10-31,"1223","ORD","BOS",-6.00,-16.00,0.00,"",,,,,,
2018,2018-10-31,"1083","EWR","BOS",-5.00,-9.00,0.00,"",,,,,,
2018,2018-10-31,"994","EWR","BOS",-6.00,-12.00,0.00,"",,,,,,
2018,2018-10-31,"913","ORD","BOS",-4.00,-6.00,0.00,"",,,,,,
2018,2018-10-31,"824","LAX","BOS",-6.00,-14.00,0.00,"",,,,,,
2018,2018-10-31,"822","IAD","BOS",-2.00,-16.00,0.00,"",,,,,,
2018,2018-10-31,"789","DEN","BOS",-9.00,-22.00,0.00,"",,,,,,
2018,2018-10-31,"779","DEN","BOS",-3.00,-28.00,0.00,"",,,,,,
2018,2018-10-31,"768","SFO","BOS",0.00,18.00,0.00,"",0.00,0.00,18.00,0.00,0.00,
2018,2018-10-31,"717","BOS","LAX",-1.00,-3.00,0.00,"",,,,,,
2018,2018-10-31,"670","ORD","BOS",-6.00,-23.00,0.00,"",,,,,,
2018,2018-10-31,"655","IAD","BOS",-9.00,-15.00,0.00,"",,,,,,
2018,2018-10-31,"652","BOS","DEN",-1.00,-1.00,0.00,"",,,,,,
2018,2018-10-31,"599","BOS","ORD",-2.00,-8.00,0.00,"",,,,,,
2018,2018-10-31,"578","ORD","BOS",-5.00,-19.00,0.00,"",,,,,,
2018,2018-10-31,"532","ORD","BOS",-6.00,-15.00,0.00,"",,,,,,
2018,2018-10-31,"525","BOS","IAD",0.00,-6.00,0.00,"",,,,,,
2018,2018-10-31,"511","BOS","IAD",2.00,-1.00,0.00,"",,,,,,
2018,2018-10-31,"477","BOS","SFO",0.00,-9.00,0.00,"",,,,,,
2018,2018-10-31,"448","BOS","DEN",-3.00,5.00,0.00,"",,,,,,
2018,2018-10-31,"444","SFO","BOS",160.00,,0.00,"",,,,,,
2018,2018-10-31,"433","BOS","SFO",-5.00,-4.00,0.00,"",,,,,,
2018,2018-10-31,"421","EWR","BOS",-6.00,-16.00,0.00,"",,,,,,
2018,2018-10-31,"352","IAD","BOS",-18.00,-22.00,0.00,"",,,,,,
2018,2018-10-31,"351","BOS","SFO",197.00,189.00,0.00,"",93.00,0.00,0.00,0.00,96.00,
2018,2018-10-31,"339","BOS","DEN",5.00,10.00,0.00,"",,,,,,
2018,2018-10-31,"333","IAH","BOS",-5.00,-15.00,0.00,"",,,,,,
2018,2018-10-31,"259","ORD","BOS",53.00,43.00,0.00,"",0.00,0.00,0.00,0.00,43.00,
2018,2018-10-31,"242","SFO","BOS",-2.00,-15.00,0.00,"",,,,,,
2018,2018-10-31,"203","BOS","ORD",-7.00,-16.00,0.00,"",,,,,,
2018,2018-10-30,"2400","BOS","SFO",10.00,9.00,0.00,"",,,,,,
2018,2018-10-30,"2396","SFO","BOS",-7.00,-18.00,0.00,"",,,,,,
2018,2018-10-30,"2394","BOS","EWR",-5.00,-23.00,0.00,"",,,,,,
2018,2018-10-30,"2360","SFO","BOS",58.00,48.00,0.00,"",48.00,0.00,0.00,0.00,0.00,
2018,2018-10-30,"2322","EWR","BOS",-4.00,-13.00,0.00,"",,,,,,
2018,2018-10-30,"2321","EWR","BOS",-3.00,-2.00,0.00,"",,,,,,
2018,2018-10-30,"2320","EWR","BOS",-7.00,-12.00,0.00,"",,,,,,
2018,2018-10-30,"2310","EWR","BOS",-10.00,-16.00,0.00,"",,,,,,
2018,2018-10-30,"2294","BOS","SFO",-2.00,-5.00,0.00,"",,,,,,
2018,2018-10-30,"2294","EWR","BOS",-8.00,-6.00,0.00,"",,,,,,
2018,2018-10-30,"2195","BOS","IAH",25.00,-17.00,0.00,"",,,,,,
2018,2018-10-30,"2165","BOS","EWR",-9.00,-19.00,0.00,"",,,,,,
2018,2018-10-30,"2154","LAX","BOS",-6.00,-18.00,0.00,"",,,,,,
2018,2018-10-30,"2145","BOS","LAX",-7.00,-2.00,0.00,"",,,,,,
2018,2018-10-30,"2136","BOS","IAD",-4.00,-11.00,0.00,"",,,,,,
2018,2018-10-30,"2077","BOS","EWR",-11.00,-18.00,0.00,"",,,,,,
2018,2018-10-30,"2047","BOS","EWR",35.00,34.00,0.00,"",0.00,0.00,34.00,0.00,0.00,
2018,2018-10-30,"2047","IAH","BOS",-5.00,-6.00,0.00,"",,,,,,
2018,2018-10-30,"2045","EWR","BOS",75.00,74.00,0.00,"",15.00,0.00,0.00,0.00,59.00,
2018,2018-10-30,"1928","BOS","EWR",-7.00,-13.00,0.00,"",,,,,,
2018,2018-10-30,"1865","SFO","BOS",187.00,180.00,0.00,"",12.00,0.00,0.00,0.00,168.00,
2018,2018-10-30,"1820","BOS","LAX",-11.00,-27.00,0.00,"",,,,,,
2018,2018-10-30,"1772","BOS","IAH",0.00,-31.00,0.00,"",,,,,,
2018,2018-10-30,"1666","EWR","BOS",-4.00,-5.00,0.00,"",,,,,,
2018,2018-10-30,"1598","BOS","ORD",91.00,107.00,0.00,"",23.00,0.00,16.00,0.00,68.00,
