"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017,2017-07-01,"1700","BOS","ATL",-2.00,-10.00,0.00,"",,,,,,
2017,2017-07-01,"1762","BOS","ATL",5.00,0.00,0.00,"",,,,,,
2017,2017-07-01,"1880","BOS","ATL",0.00,-5.00,0.00,"",,,,,,
2017,2017-07-01,"2028","BOS","SLC",-2.00,-26.00,0.00,"",,,,,,
2017,2017-07-01,"2079","BOS","DTW",-3.00,-1.00,0.00,"",,,,,,
2017,2017-07-01,"2258","SLC","BOS",-1.00,-21.00,0.00,"",,,,,,
2017,2017-07-01,"2300","ATL","BOS",1.00,0.00,0.00,"",,,,,,
2017,2017-07-01,"2391","BOS","MSP",-7.00,-13.00,0.00,"",,,,,,
2017,2017-07-01,"2437","DTW","BOS",-7.00,-24.00,0.00,"",,,,,,
2017,2017-07-01,"2488","BOS","SFO",6.00,-8.00,0.00,"",,,,,,
2017,2017-07-01,"2531","LAX","BOS",-3.00,6.00,0.00,"",,,,,,
2017,2017-07-01,"2532","LAX","BOS",-1.00,-33.00,0.00,"",,,,,,
2017,2017-07-01,"2549","MSP","BOS",0.00,-15.00,0.00,"",,,,,,
2017,2017-07-01,"2588","BOS","MSP",-5.00,-11.00,0.00,"",,,,,,
2017,2017-07-01,"2610","SFO","BOS",0.00,-10.00,0.00,"",,,,,,
2017,2017-07-01,"2635","SEA","BOS",-4.00,-7.00,0.00,"",,,,,,
2017,2017-07-01,"2648","BOS","ATL",-1.00,-11.00,0.00,"",,,,,,
2017,2017-07-01,"2651","BOS","SEA",-3.00,-3.00,0.00,"",,,,,,
2017,2017-07-01,"2792","ATL","BOS",-2.00,-11.00,0.00,"",,,,,,
2017,2017-07-01,"2811","JFK","BOS",-5.00,43.00,0.00,"",0.00,0.00,43.00,0.00,0.00,
2017,2017-07-01,"2832","BOS","ATL",30.00,26.00,0.00,"",10.00,0.00,0.00,0.00,16.00,
2017,2017-07-01,"2882","BOS","RSW",-8.00,-24.00,0.00,"",,,,,,
2017,2017-07-01,"2883","RSW","BOS",-3.00,-14.00,0.00,"",,,,,,
2017,2017-07-01,"2913","BOS","TPA",-3.00,-12.00,0.00,"",,,,,,
2017,2017-07-01,"2927","TPA","BOS",-7.00,19.00,0.00,"",0.00,0.00,19.00,0.00,0.00,
2017,2017-07-01,"2931","SLC","BOS",-8.00,-15.00,0.00,"",,,,,,
2017,2017-07-02,"58","MCO","BOS",21.00,4.00,0.00,"",,,,,,
2017,2017-07-02,"104","ATL","BOS",0.00,-11.00,0.00,"",,,,,,
2017,2017-07-02,"105","BOS","ATL",0.00,10.00,0.00,"",,,,,,
2017,2017-07-02,"154","DTW","BOS",-5.00,-21.00,0.00,"",,,,,,
2017,2017-07-02,"158","DTW","BOS",-3.00,-15.00,0.00,"",,,,,,
2017,2017-07-02,"159","BOS","DTW",-3.00,-1.00,0.00,"",,,,,,
2017,2017-07-02,"188","DTW","BOS",-2.00,-17.00,0.00,"",,,,,,
2017,2017-07-02,"189","BOS","DTW",-3.00,-15.00,0.00,"",,,,,,
2017,2017-07-02,"454","JFK","BOS",-4.00,-36.00,0.00,"",,,,,,
2017,2017-07-02,"590","ATL","BOS",-3.00,-15.00,0.00,"",,,,,,
2017,2017-07-02,"708","BOS","DTW",2.00,-3.00,0.00,"",,,,,,
2017,2017-07-02,"815","BOS","ATL",10.00,18.00,0.00,"",10.00,0.00,8.00,0.00,0.00,
2017,2017-07-02,"864","ATL","BOS",-6.00,-21.00,0.00,"",,,,,,
2017,2017-07-02,"868","MSP","BOS",-5.00,-32.00,0.00,"",,,,,,
2017,2017-07-02,"900","BOS","ATL",-3.00,-2.00,0.00,"",,,,,,
2017,2017-07-02,"903","ATL","BOS",11.00,15.00,0.00,"",11.00,0.00,4.00,0.00,0.00,
2017,2017-07-02,"946","BOS","JFK",-3.00,1.00,0.00,"",,,,,,
2017,2017-07-02,"980","ATL","BOS",0.00,-12.00,0.00,"",,,,,,
2017,2017-07-02,"981","BOS","ATL",1.00,-17.00,0.00,"",,,,,,
2017,2017-07-02,"992","BOS","MCO",34.00,21.00,0.00,"",21.00,0.00,0.00,0.00,0.00,
2017,2017-07-02,"993","MCO","BOS",-2.00,-11.00,0.00,"",,,,,,
2017,2017-07-02,"994","BOS","MSP",-3.00,-8.00,0.00,"",,,,,,
2017,2017-07-02,"995","MSP","BOS",-7.00,-35.00,0.00,"",,,,,,
2017,2017-07-02,"1059","BOS","SLC",0.00,5.00,0.00,"",,,,,,
2017,2017-07-02,"1253","BOS","LAX",-5.00,-5.00,0.00,"",,,,,,
2017,2017-07-02,"1254","BOS","MCO",-12.00,-10.00,0.00,"",,,,,,
2017,2017-07-02,"1262","BOS","DTW",-11.00,-4.00,0.00,"",,,,,,
2017,2017-07-02,"1366","BOS","MSP",-6.00,-15.00,0.00,"",,,,,,
2017,2017-07-02,"1500","ATL","BOS",1.00,-13.00,0.00,"",,,,,,
2017,2017-07-02,"1529","MSP","BOS",-5.00,-35.00,0.00,"",,,,,,
2017,2017-07-02,"1762","BOS","ATL",6.00,1.00,0.00,"",,,,,,
2017,2017-07-02,"1843","SLC","BOS",-5.00,-7.00,0.00,"",,,,,,
2017,2017-07-02,"1880","BOS","ATL",-1.00,-7.00,0.00,"",,,,,,
2017,2017-07-02,"2028","BOS","SLC",2.00,2.00,0.00,"",,,,,,
2017,2017-07-02,"2062","MSP","BOS",-3.00,-35.00,0.00,"",,,,,,
2017,2017-07-02,"2102","ATL","BOS",0.00,-19.00,0.00,"",,,,,,
2017,2017-07-02,"2391","BOS","MSP",-5.00,-13.00,0.00,"",,,,,,
2017,2017-07-02,"2428","SEA","BOS",-7.00,-20.00,0.00,"",,,,,,
2017,2017-07-02,"2488","BOS","SFO",11.00,12.00,0.00,"",,,,,,
2017,2017-07-02,"2523","DTW","BOS",-2.00,-14.00,0.00,"",,,,,,
2017,2017-07-02,"2531","LAX","BOS",4.00,-28.00,0.00,"",,,,,,
2017,2017-07-02,"2532","LAX","BOS",48.00,23.00,0.00,"",13.00,0.00,0.00,0.00,10.00,
2017,2017-07-02,"2533","BOS","LAX",0.00,10.00,0.00,"",,,,,,
2017,2017-07-02,"2549","MSP","BOS",-2.00,-33.00,0.00,"",,,,,,
2017,2017-07-02,"2588","BOS","MSP",-3.00,-6.00,0.00,"",,,,,,
2017,2017-07-02,"2610","SFO","BOS",-5.00,-22.00,0.00,"",,,,,,
2017,2017-07-02,"2648","BOS","ATL",0.00,-7.00,0.00,"",,,,,,
2017,2017-07-02,"2651","BOS","SEA",-4.00,4.00,0.00,"",,,,,,
