"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,2016-08-05,"1878","LAX","BOS",1.00,-11.00,0.00,"",,,,,,
2016,2016-08-05,"1898","BOS","IAH",12.00,-16.00,0.00,"",,,,,,
2016,2016-08-05,"1912","ORD","BOS",-2.00,-19.00,0.00,"",,,,,,
2016,2016-08-05,"1922","EWR","BOS",15.00,11.00,0.00,"",,,,,,
2016,2016-08-05,"1928","BOS","EWR",-6.00,-16.00,0.00,"",,,,,,
2016,2016-08-05,"1946","BOS","EWR",213.00,186.00,0.00,"",122.00,0.00,0.00,0.00,64.00,
2016,2016-08-05,"1946","SFO","BOS",-3.00,-34.00,0.00,"",,,,,,
2016,2016-08-05,"2010","BOS","LAX",13.00,-3.00,0.00,"",,,,,,
2016,2016-08-05,"2013","SFO","BOS",-4.00,-38.00,0.00,"",,,,,,
2016,2016-08-05,"2016","BOS","EWR",18.00,24.00,0.00,"",17.00,0.00,6.00,0.00,1.00,
2016,2016-08-03,"477","BOS","SFO",-4.00,-32.00,0.00,"",,,,,,
2016,2016-08-03,"496","ORD","BOS",2.00,-8.00,0.00,"",,,,,,
2016,2016-08-03,"511","BOS","IAD",-2.00,-15.00,0.00,"",,,,,,
2016,2016-08-03,"525","BOS","IAD",-3.00,-19.00,0.00,"",,,,,,
2016,2016-08-03,"532","ORD","BOS",6.00,-2.00,0.00,"",,,,,,
2016,2016-08-03,"576","BOS","SFO",6.00,-19.00,0.00,"",,,,,,
2016,2016-08-03,"578","ORD","BOS",-3.00,-14.00,0.00,"",,,,,,
2016,2016-08-03,"593","BOS","DEN",3.00,-21.00,0.00,"",,,,,,
2016,2016-08-03,"599","BOS","ORD",-7.00,0.00,0.00,"",,,,,,
2016,2016-08-03,"599","DEN","BOS",62.00,41.00,0.00,"",1.00,0.00,0.00,0.00,40.00,
2016,2016-08-03,"641","IAD","BOS",-2.00,-5.00,0.00,"",,,,,,
2016,2016-08-03,"652","BOS","DEN",0.00,-31.00,0.00,"",,,,,,
2016,2016-08-03,"655","IAD","BOS",-6.00,-14.00,0.00,"",,,,,,
2016,2016-08-03,"670","ORD","BOS",73.00,60.00,0.00,"",32.00,0.00,0.00,0.00,28.00,
2016,2016-08-03,"676","BOS","IAH",2.00,-21.00,0.00,"",,,,,,
2016,2016-08-03,"693","BOS","SFO",3.00,-38.00,0.00,"",,,,,,
2016,2016-08-03,"700","BOS","EWR",-4.00,-13.00,0.00,"",,,,,,
2016,2016-08-03,"714","BOS","ORD",28.00,7.00,0.00,"",,,,,,
2016,2016-08-03,"714","DEN","BOS",-6.00,-25.00,0.00,"",,,,,,
2016,2016-08-03,"717","BOS","LAX",31.00,26.00,0.00,"",26.00,0.00,0.00,0.00,0.00,
2016,2016-08-03,"768","SFO","BOS",-5.00,-5.00,0.00,"",,,,,,
2016,2016-08-03,"774","IAH","BOS",-3.00,-29.00,0.00,"",,,,,,
2016,2016-08-03,"775","BOS","ORD",-2.00,-10.00,0.00,"",,,,,,
2016,2016-08-03,"788","SFO","BOS",1.00,-7.00,0.00,"",,,,,,
2016,2016-08-03,"789","DEN","BOS",-5.00,-24.00,0.00,"",,,,,,
2016,2016-08-03,"790","ORD","BOS",6.00,-12.00,0.00,"",,,,,,
2016,2016-08-03,"822","IAD","BOS",-3.00,-20.00,0.00,"",,,,,,
2016,2016-08-03,"824","LAX","BOS",-4.00,-12.00,0.00,"",,,,,,
2016,2016-08-03,"913","ORD","BOS",56.00,31.00,0.00,"",3.00,0.00,0.00,0.00,28.00,
2016,2016-08-03,"992","ORD","BOS",-6.00,5.00,0.00,"",,,,,,
2016,2016-08-03,"994","EWR","BOS",-2.00,-3.00,0.00,"",,,,,,
2016,2016-08-03,"1010","BOS","SFO",-1.00,-28.00,0.00,"",,,,,,
2016,2016-08-03,"1077","IAH","BOS",-2.00,-22.00,0.00,"",,,,,,
2016,2016-08-03,"1078","BOS","EWR",3.00,-3.00,0.00,"",,,,,,
2016,2016-08-03,"1194","BOS","ORD",1.00,-15.00,0.00,"",,,,,,
