"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,2016-07-01,"126","MYR","BOS",51.00,53.00,0.00,"",0.00,0.00,53.00,0.00,0.00,
2016,2016-07-02,"126","MYR","BOS",-6.00,-25.00,0.00,"",,,,,,
2016,2016-07-03,"126","MYR","BOS",127.00,116.00,0.00,"",0.00,0.00,116.00,0.00,0.00,
2016,2016-07-04,"126","MYR","BOS",-12.00,-21.00,0.00,"",,,,,,
2016,2016-07-05,"126","MYR","BOS",-14.00,-22.00,0.00,"",,,,,,
2016,2016-07-06,"126","MYR","BOS",1.00,-4.00,0.00,"",,,,,,
2016,2016-07-07,"126","MYR","BOS",6.00,0.00,0.00,"",,,,,,
2016,2016-07-08,"126","MYR","BOS",-8.00,-6.00,0.00,"",,,,,,
2016,2016-07-09,"126","MYR","BOS",-19.00,-26.00,0.00,"",,,,,,
2016,2016-07-10,"126","MYR","BOS",1.00,-4.00,0.00,"",,,,,,
2016,2016-07-11,"126","MYR","BOS",137.00,131.00,0.00,"",0.00,0.00,131.00,0.00,0.00,
2016,2016-07-12,"126","MYR","BOS",84.00,75.00,0.00,"",0.00,0.00,75.00,0.00,0.00,
2016,2016-07-13,"126","MYR","BOS",-17.00,-21.00,0.00,"",,,,,,
2016,2016-07-14,"126","MYR","BOS",-8.00,-10.00,0.00,"",,,,,,
2016,2016-07-15,"126","MYR","BOS",0.00,-10.00,0.00,"",,,,,,
2016,2016-07-16,"126","MYR","BOS",-8.00,-21.00,0.00,"",,,,,,
2016,2016-07-17,"126","MYR","BOS",-3.00,-9.00,0.00,"",,,,,,
2016,2016-07-18,"126","MYR","BOS",-11.00,-17.00,0.00,"",,,,,,
2016,2016-07-19,"126","MYR","BOS",45.00,43.00,0.00,"",0.00,0.00,43.00,0.00,0.00,
2016,2016-07-20,"126","MYR","BOS",12.00,11.00,0.00,"",,,,,,
2016,2016-07-21,"126","MYR","BOS",-4.00,-4.00,0.00,"",,,,,,
2016,2016-07-22,"126","MYR","BOS",52.00,52.00,0.00,"",0.00,0.00,0.00,0.00,52.00,
2016,2016-07-23,"126","MYR","BOS",4.00,1.00,0.00,"",,,,,,
2016,2016-07-24,"126","MYR","BOS",52.00,46.00,0.00,"",0.00,0.00,0.00,0.00,46.00,
2016,2016-07-25,"126","MYR","BOS",-5.00,-6.00,0.00,"",,,,,,
2016,2016-07-26,"126","MYR","BOS",-11.00,-16.00,0.00,"",,,,,,
2016,2016-07-27,"126","MYR","BOS",42.00,33.00,0.00,"",0.00,0.00,0.00,0.00,33.00,
2016,2016-07-28,"126","MYR","BOS",-1.00,3.00,0.00,"",,,,,,
2016,2016-07-29,"126","MYR","BOS",41.00,33.00,0.00,"",0.00,0.00,0.00,0.00,33.00,
2016,2016-07-30,"126","MYR","BOS",-3.00,-10.00,0.00,"",,,,,,
2016,2016-07-31,"126","MYR","BOS",4.00,-8.00,0.00,"",,,,,,
2016,2016-07-01,"147","BOS","ACY",10.00,11.00,0.00,"",,,,,,
2016,2016-07-02,"147","BOS","ACY",11.00,6.00,0.00,"",,,,,,
2016,2016-07-03,"147","BOS","ACY",-11.00,-17.00,0.00,"",,,,,,
2016,2016-07-04,"147","BOS","ACY",-6.00,-13.00,0.00,"",,,,,,
2016,2016-07-05,"147","BOS","ACY",-10.00,-5.00,0.00,"",,,,,,
2016,2016-07-06,"147","BOS","ACY",-10.00,-13.00,0.00,"",,,,,,
2016,2016-07-07,"147","BOS","ACY",0.00,-7.00,0.00,"",,,,,,
2016,2016-07-08,"147","BOS","ACY",-11.00,-24.00,0.00,"",,,,,,
2016,2016-07-09,"147","BOS","ACY",-12.00,-21.00,0.00,"",,,,,,
2016,2016-07-10,"147","BOS","ACY",149.00,150.00,0.00,"",0.00,0.00,150.00,0.00,0.00,
2016,2016-07-11,"147","BOS","ACY",-8.00,-4.00,0.00,"",,,,,,
2016,2016-07-12,"147","BOS","ACY",-6.00,-9.00,0.00,"",,,,,,
2016,2016-07-13,"147","BOS","ACY",-1.00,-1.00,0.00,"",,,,,,
2016,2016-07-14,"147","BOS","ACY",-3.00,2.00,0.00,"",,,,,,
2016,2016-07-15,"147","BOS","ACY",-3.00,-6.00,0.00,"",,,,,,
2016,2016-07-16,"147","BOS","ACY",-2.00,-7.00,0.00,"",,,,,,
2016,2016-07-17,"147","BOS","ACY",-6.00,-15.00,0.00,"",,,,,,
2016,2016-07-18,"147","BOS","ACY",-5.00,-1.00,0.00,"",,,,,,
2016,2016-07-19,"147","BOS","ACY",7.00,4.00,0.00,"",,,,,,
2016,2016-07-20,"147","BOS","ACY",23.00,21.00,0.00,"",0.00,0.00,21.00,0.00,0.00,
2016,2016-07-21,"147","BOS","ACY",-7.00,-9.00,0.00,"",,,,,,
2016,2016-07-22,"147","BOS","ACY",-5.00,-14.00,0.00,"",,,,,,
2016,2016-07-23,"147","BOS","ACY",-13.00,-12.00,0.00,"",,,,,,
2016,2016-07-24,"147","BOS","ACY",57.00,58.00,0.00,"",57.00,0.00,1.00,0.00,0.00,
2016,2016-07-25,"147","BOS","ACY",-2.00,12.00,0.00,"",,,,,,
2016,2016-07-26,"147","BOS","ACY",-8.00,-17.00,0.00,"",,,,,,
2016,2016-07-27,"147","BOS","ACY",12.00,6.00,0.00,"",,,,,,
2016,2016-07-28,"147","BOS","ACY",-5.00,-6.00,0.00,"",,,,,,
2016,2016-07-29,"147","BOS","ACY",-8.00,-2.00,0.00,"",,,,,,
2016,2016-07-30,"147","BOS","ACY",-7.00,-21.00,0.00,"",,,,,,
2016,2016-07-31,"147","BOS","ACY",6.00,3.00,0.00,"",,,,,,
2016,2016-07-26,"1500","ATL","BOS",2.00,-11.00,0.00,"",,,,,,
2016,2016-07-26,"1501","BOS","ATL",-1.00,-15.00,0.00,"",,,,,,
2016,2016-07-26,"1523","BOS","DTW",-4.00,-23.00,0.00,"",,,,,,
2016,2016-07-26,"1529","MSP","BOS",-1.00,-15.00,0.00,"",,,,,,
2016,2016-07-26,"1593","BOS","JFK",43.00,23.00,0.00,"",11.00,0.00,0.00,0.00,12.00,
2016,2016-07-26,"1601","BOS","ATL",-5.00,-20.00,0.00,"",,,,,,
2016,2016-07-26,"1623","BOS","DTW",193.00,163.00,0.00,"",163.00,0.00,0.00,0.00,0.00,
2016,2016-07-26,"1689","BOS","JFK",-4.00,-20.00,0.00,"",,,,,,
2016,2016-07-26,"1700","BOS","ATL",-3.00,-13.00,0.00,"",,,,,,
2016,2016-07-26,"1762","BOS","ATL",4.00,-25.00,0.00,"",,,,,,
2016,2016-07-26,"1800","ATL","BOS",4.00,-20.00,0.00,"",,,,,,
2016,2016-07-26,"1843","SLC","BOS",-2.00,-36.00,0.00,"",,,,,,
2016,2016-07-26,"1880","BOS","ATL",-2.00,-17.00,0.00,"",,,,,,
2016,2016-07-26,"1889","BOS","SLC",37.00,48.00,0.00,"",34.00,0.00,11.00,0.00,3.00,
2016,2016-07-26,"1900","ATL","BOS",1.00,-20.00,0.00,"",,,,,,
2016,2016-07-28,"1500","ATL","BOS",23.00,14.00,0.00,"",,,,,,
2016,2016-07-28,"1501","BOS","ATL",-4.00,-15.00,0.00,"",,,,,,
2016,2016-07-28,"1523","BOS","DTW",4.00,8.00,0.00,"",,,,,,
2016,2016-07-28,"1529","MSP","BOS",-7.00,-14.00,0.00,"",,,,,,
2016,2016-07-28,"1593","BOS","JFK",-3.00,-13.00,0.00,"",,,,,,
2016,2016-07-28,"1601","BOS","ATL",-2.00,-19.00,0.00,"",,,,,,
2016,2016-07-28,"1623","BOS","DTW",11.00,-8.00,0.00,"",,,,,,
2016,2016-07-28,"1689","BOS","JFK",-6.00,-17.00,0.00,"",,,,,,
2016,2016-07-28,"1700","BOS","ATL",114.00,115.00,0.00,"",18.00,0.00,1.00,0.00,96.00,
2016,2016-07-28,"1762","BOS","ATL",-2.00,-13.00,0.00,"",,,,,,
2016,2016-07-28,"1800","ATL","BOS",138.00,119.00,0.00,"",0.00,0.00,119.00,0.00,0.00,
2016,2016-07-28,"1843","SLC","BOS",-4.00,-17.00,0.00,"",,,,,,
2016,2016-07-28,"1880","BOS","ATL",6.00,-10.00,0.00,"",,,,,,
2016,2016-07-28,"1889","BOS","SLC",16.00,24.00,0.00,"",12.00,0.00,8.00,0.00,4.00,
2016,2016-07-28,"1900","ATL","BOS",164.00,142.00,0.00,"",0.00,0.00,142.00,0.00,0.00,
2016,2016-07-28,"2062","MSP","BOS",4.00,5.00,0.00,"",,,,,,
2016,2016-07-28,"2079","BOS","DTW",0.00,-7.00,0.00,"",,,,,,
2016,2016-07-28,"2083","BOS","SLC",4.00,5.00,0.00,"",,,,,,
2016,2016-07-28,"2100","ATL","BOS",72.00,67.00,0.00,"",0.00,0.00,67.00,0.00,0.00,
