"YEAR","FL_DATE","OP_CARRIER_FL_NUM","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","CANCELLED","CANCELLATION_CODE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017,2017-04-01,"104","ATL","BOS",-2.00,-5.00,0.00,"",,,,,,
2017,2017-04-01,"105","BOS","ATL",24.00,18.00,0.00,"",1.00,6.00,0.00,0.00,11.00,
2017,2017-04-01,"124","MCO","BOS",-3.00,-9.00,0.00,"",,,,,,
2017,2017-04-01,"158","DTW","BOS",-3.00,17.00,0.00,"",0.00,0.00,17.00,0.00,0.00,
2017,2017-04-01,"159","BOS","DTW",96.00,114.00,0.00,"",0.00,96.00,18.00,0.00,0.00,
2017,2017-04-01,"188","DTW","BOS",40.00,44.00,0.00,"",23.00,0.00,4.00,0.00,17.00,
2017,2017-04-01,"189","BOS","DTW",-2.00,-10.00,0.00,"",,,,,,
2017,2017-04-01,"427","JFK","BOS",0.00,19.00,0.00,"",0.00,0.00,19.00,0.00,0.00,
2017,2017-04-01,"451","JFK","BOS",-3.00,-23.00,0.00,"",,,,,,
2017,2017-04-01,"473","BOS","JFK",-2.00,-15.00,0.00,"",,,,,,
2017,2017-04-01,"492","JFK","BOS",-2.00,-13.00,0.00,"",,,,,,
2017,2017-04-01,"613","BOS","STT",36.00,46.00,0.00,"",36.00,0.00,10.00,0.00,0.00,
2017,2017-04-01,"713","BOS","FLL",-3.00,-23.00,0.00,"",,,,,,
2017,2017-04-01,"794","STT","BOS",44.00,38.00,0.00,"",0.00,0.00,5.00,0.00,33.00,
2017,2017-04-01,"808","MSP","BOS",-4.00,10.00,0.00,"",,,,,,
2017,2017-04-01,"809","BOS","MSP",0.00,-12.00,0.00,"",,,,,,
2017,2017-04-01,"868","MSP","BOS",9.00,11.00,0.00,"",,,,,,
2017,2017-04-01,"900","BOS","ATL",-4.00,-25.00,0.00,"",,,,,,
2017,2017-04-01,"903","ATL","BOS",-2.00,-11.00,0.00,"",,,,,,
2017,2017-04-01,"980","ATL","BOS",0.00,8.00,0.00,"",,,,,,
2017,2017-04-01,"981","BOS","ATL",46.00,41.00,0.00,"",4.00,30.00,0.00,0.00,7.00,
2017,2017-04-01,"990","FLL","BOS",-2.00,0.00,0.00,"",,,,,,
2017,2017-04-01,"992","BOS","MCO",79.00,89.00,0.00,"",28.00,41.00,10.00,0.00,10.00,
2017,2017-04-01,"993","MCO","BOS",-6.00,-15.00,0.00,"",,,,,,
2017,2017-04-01,"998","MCO","BOS",79.00,83.00,0.00,"",0.00,0.00,4.00,0.00,79.00,
2017,2017-04-01,"1059","BOS","SLC",10.00,11.00,0.00,"",,,,,,
2017,2017-04-01,"1145","DTW","BOS",-2.00,1.00,0.00,"",,,,,,
2017,2017-04-01,"1187","BOS","JFK",48.00,60.00,0.00,"",0.00,48.00,12.00,0.00,0.00,
2017,2017-04-01,"1200","ATL","BOS",1.00,20.00,0.00,"",0.00,0.00,20.00,0.00,0.00,
2017,2017-04-01,"1216","RSW","BOS",89.00,83.00,0.00,"",0.00,0.00,0.00,0.00,83.00,
2017,2017-04-01,"1254","BOS","MCO",98.00,81.00,0.00,"",10.00,3.00,0.00,0.00,68.00,
2017,2017-04-01,"1315","BOS","MCO",-3.00,-18.00,0.00,"",,,,,,
2017,2017-04-01,"1500","ATL","BOS",8.00,12.00,0.00,"",,,,,,
2017,2017-04-01,"1523","BOS","DTW",37.00,14.00,0.00,"",,,,,,
2017,2017-04-01,"1529","MSP","BOS",-7.00,-1.00,0.00,"",,,,,,
2017,2017-04-01,"1700","BOS","ATL",7.00,-11.00,0.00,"",,,,,,
2017,2017-04-01,"1762","BOS","ATL",56.00,61.00,0.00,"",28.00,28.00,5.00,0.00,0.00,
2017,2017-04-01,"1800","ATL","BOS",-1.00,1.00,0.00,"",,,,,,
2017,2017-04-01,"1880","BOS","ATL",4.00,-10.00,0.00,"",,,,,,
2017,2017-04-01,"2028","BOS","SLC",-3.00,-18.00,0.00,"",,,,,,
2017,2017-04-01,"2079","BOS","DTW",-5.00,-20.00,0.00,"",,,,,,
2017,2017-04-01,"2100","ATL","BOS",12.00,-1.00,0.00,"",,,,,,
2017,2017-04-01,"2101","BOS","LAX",3.00,8.00,0.00,"",,,,,,
2017,2017-04-01,"2102","ATL","BOS",-1.00,8.00,0.00,"",,,,,,
2017,2017-04-01,"2258","SLC","BOS",-7.00,-24.00,0.00,"",,,,,,
2017,2017-04-01,"2391","BOS","MSP",-4.00,-29.00,0.00,"",,,,,,
2017,2017-04-01,"2437","DTW","BOS",-5.00,-5.00,0.00,"",,,,,,
2017,2017-04-01,"2471","BOS","JFK",-3.00,-23.00,0.00,"",,,,,,
2017,2017-04-01,"2531","LAX","BOS",5.00,6.00,0.00,"",,,,,,
2017,2017-04-01,"2588","BOS","MSP",30.00,27.00,0.00,"",0.00,27.00,0.00,0.00,0.00,
2017,2017-04-01,"2611","ATL","BOS",0.00,2.00,0.00,"",,,,,,
2017,2017-04-01,"2635","SEA","BOS",-2.00,-10.00,0.00,"",,,,,,
2017,2017-04-01,"2648","BOS","ATL",-6.00,-27.00,0.00,"",,,,,,
2017,2017-04-01,"2651","BOS","SEA",4.00,-11.00,0.00,"",,,,,,
2017,2017-04-01,"2792","ATL","BOS",6.00,14.00,0.00,"",,,,,,
2017,2017-04-01,"2795","JFK","BOS",0.00,75.00,0.00,"",0.00,0.00,75.00,0.00,0.00,
2017,2017-04-01,"2808","BOS","JFK",6.00,-7.00,0.00,"",,,,,,
2017,2017-04-01,"2832","BOS","ATL",15.00,9.00,0.00,"",,,,,,
2017,2017-04-01,"2883","BOS","RSW",96.00,96.00,0.00,"",50.00,46.00,0.00,0.00,0.00,
2017,2017-04-01,"2891","BOS","ATL",6.00,12.00,0.00,"",,,,,,
2017,2017-04-01,"2913","BOS","TPA",15.00,-6.00,0.00,"",,,,,,
2017,2017-04-01,"2920","BOS","TPA",52.00,29.00,0.00,"",0.00,29.00,0.00,0.00,0.00,
2017,2017-04-01,"2927","TPA","BOS",-3.00,-9.00,0.00,"",,,,,,
2017,2017-04-01,"2930","TPA","BOS",33.00,14.00,0.00,"",,,,,,
2017,2017-04-01,"2931","SLC","BOS",0.00,1.00,0.00,"",,,,,,
2017,2017-04-01,"2937","BOS","ATL",-3.00,-18.00,0.00,"",,,,,,
2017,2017-04-02,"42","BOS","JFK",16.00,-6.00,0.00,"",,,,,,
2017,2017-04-02,"43","JFK","BOS",-1.00,1.00,0.00,"",,,,,,
2017,2017-04-02,"104","ATL","BOS",1.00,-14.00,0.00,"",,,,,,
2017,2017-04-02,"105","BOS","ATL",9.00,-14.00,0.00,"",,,,,,
2017,2017-04-02,"124","MCO","BOS",4.00,-5.00,0.00,"",,,,,,
2017,2017-04-02,"126","CVG","BOS",1.00,-6.00,0.00,"",,,,,,
2017,2017-04-02,"158","DTW","BOS",-2.00,-14.00,0.00,"",,,,,,
2017,2017-04-02,"159","BOS","DTW",-6.00,-14.00,0.00,"",,,,,,
2017,2017-04-02,"188","DTW","BOS",17.00,14.00,0.00,"",,,,,,
2017,2017-04-02,"189","BOS","DTW",-1.00,-15.00,0.00,"",,,,,,
2017,2017-04-02,"473","BOS","JFK",-7.00,-21.00,0.00,"",,,,,,
2017,2017-04-02,"492","JFK","BOS",-5.00,-24.00,0.00,"",,,,,,
2017,2017-04-02,"499","JFK","BOS",78.00,66.00,0.00,"",66.00,0.00,0.00,0.00,0.00,
2017,2017-04-02,"693","BOS","TPA",-4.00,-34.00,0.00,"",,,,,,
2017,2017-04-02,"697","BOS","SLC",-4.00,-4.00,0.00,"",,,,,,
2017,2017-04-02,"753","BOS","DTW",9.00,-7.00,0.00,"",,,,,,
2017,2017-04-02,"761","BOS","DTW",-8.00,-8.00,0.00,"",,,,,,
2017,2017-04-02,"800","BOS","ATL",6.00,-10.00,0.00,"",,,,,,
